IDLink;Title;Source;Topic;PublishDate;SentimentTitle;SentimentHeadline;Facebook;GooglePlus;LinkedIn
32200;China Should Brace Itself for a Rude Economic Awakening;Fortune;economy;17.03.2016 14:20;0.108796296296296;-0.208438502796719;19;5;6
32116;MoneyGram Sees Nigerian Business Growing Even as Economy ...;Bloomberg;economy;17.03.2016 15:23;-0.057820710753275;-0.180903865145849;9;1;16
32154;Why Brazil's facing its political, economic nadir;CNBC;economy;17.03.2016 16:20;-0.14173667737846;-0.280670699693906;51;1;13
32241;Greenspan Sees U.S. Inflation Re-Emerging as Key Economy ...;Bloomberg;economy;17.03.2016 16:20;-0.0395284707521047;-0.0260643017571343;5;1;2
32148;Ireland's Economy Is Coming Back To Life;WBUR;economy;17.03.2016 17:00;0.295284744538459;-0.120281306081172;2;1;1
32233;Industry CO 2 emissions held steady despite global economy growth;New Scientist;economy;17.03.2016 17:40;-0.364583333333333;-0.0681930906987476;41;2;22
32195;Ireland's economy is growing as fast as China;CNNMoney;economy;17.03.2016 18:00;0.176776695296637;-0.118113897815384;180;2;133
32190;Draghi tells EU leaders he can't fix the economy on his own;Reuters;economy;17.03.2016 19:40;0.0165386795861612;-0.078192905271403;10;1;6
32196;Germany's Economy Minister aims to get Russia sanctions lifted;Reuters UK;economy;17.03.2016 20:11;-0.0280555555555556;-0.0533001790889026;30;2;12
32191;Nike Taps the Transformation Economy;The Business of Fashion;economy;17.03.2016 20:21;0.0559016994374947;0.0559016994374947;36;2;131
32205;Germany's Economy Minister aims to get Russia sanctions lifted;Reuters;economy;17.03.2016 20:41;-0.0280555555555556;-0.0533001790889026;22;1;2
32214;Skilled Professionals Will Dominate Gig Economy, Report Says;Small Business Trends;economy;17.03.2016 21:40;0;0.041930501499726;40;34;30
32287;What Keeping Oil in the Ground Can Do for Economic Inequality;AlterNet;economy;17.03.2016 21:40;0.188444590361102;-0.027277236279499;59;6;1
32218;Retaining Talent In A Challenging Economy;Forbes;economy;17.03.2016 22:54;-0.0510310363079829;-0.551289319538705;14;2;20
32227;PwC projects Nigeria's economy to rank top 10 in 2050;Vanguard;economy;17.03.2016 23:28;-0.0441941738241592;0.0851474415678801;67;1;2
32249;Ad Exec Explains Why Low Oil Prices are Good for the Economy;Entrepreneur;economy;17.03.2016 23:40;-0.0879557050718571;-0.0266500895444513;137;53;85
32235;The global economy in a state of flux;Irish Examiner;economy;18.03.2016 0:36;0.0220970869120796;-0.0490990253030983;2;1;1
32246;Prince Sultan hails Shell for 'boosting' economy;Arab News;economy;18.03.2016 0:53;-0.0472455591261534;-0.0545544725589981;7;1;7
32250;Eyeing the Global Economy, the Fed Blinks on Interest Rates;STRATFOR;economy;18.03.2016 1:40;0.0790569415042095;0.0732877462472411;11;1;38
32254;What's Stopping India From Joining The Asia Pacific Economic ...;Forbes;economy;18.03.2016 3:33;0;-0.0510310363079829;24;1;4
32343;Russia slashes space funding amid economic woes;Aljazeera.com;economy;18.03.2016 8:00;0.0472455591261534;-0.34135421752979;36;4;4
32292;GST to push India's economic growth rapidly: Vijay Kelkar;Economic Times;economy;18.03.2016 8:59;-0.197916666666667;0.0480542258566839;20;1;7
32315;IMF's Lagarde Says Negative Rates Have Helped Global Economy;Bloomberg;economy;18.03.2016 12:19;-0.258680555555556;-0.225283064331255;129;8;27
32356;Swedish central bank calls halt on moves to a cashless economy;Finextra (press release);economy;18.03.2016 14:00;0.0753778361444409;0.0521286035142687;8;1;84
32399;First circular economy package legislation nears adoption;Circulate;economy;18.03.2016 14:40;0.129925287596922;0.223606797749979;8;1;124
32357;'Fireworks' in Canada's economy as retail sales surge in January;bnn.ca;economy;18.03.2016 14:49;-0.0658807845868412;-0.0337942157861537;9;1;6
32370;How a city took its time and remade its economy;CNBC;economy;18.03.2016 16:05;0.0592927061281571;-0.325308759705935;130;1;32
32367;As US Ports Go, So Goes the US Economy;Bloomberg View;economy;18.03.2016 16:15;-0.0625;0.197291656481807;59;2;51
32381;How an overlooked impact of Mexico's drug violence is holding back ...;Business Insider;economy;18.03.2016 16:36;0.179022360843047;-0.171601618245911;25;1;10
32377;MIT Competition Addresses Economic Dislocation in the Digital Era;Wall Street Journal (blog);economy;18.03.2016 16:50;-0.0833333333333333;0.0073543550676819;3;2;1
32423;Defying the gig economy, Managed by Q offers equity to on-demand ...;VentureBeat;economy;18.03.2016 19:42;-0.144337567297406;-0.0521286035142687;12;4;9
32470;Launch first, ask questions later, say sharing economy entrepreneurs;Financial Post;economy;18.03.2016 23:40;0.15625;-0.0863462901240222;5;1;10
32464;Can a spring break crackdown kill a beachfront economy?;CBS News;economy;18.03.2016 23:45;0;-0.113262880563918;34;5;11
32506;Here's the big economic risk the Federal Reserve is willing to take;Business Insider;economy;19.03.2016 10:05;-0.161477653413973;-0.123844764965947;18;1;61
32546;Carrier Workers See Costs, Not Benefits, of Global Trade;New York Times;economy;19.03.2016 12:40;-0.143472222222222;-0.18877146760653;3398;4;491
32669;Kenyan economy through the eyes of the World Bank, are we ...;The Standard Digital News (satire) (press release) (registration) (blog);economy;19.03.2016 22:00;0.188444590361102;-0.145725183748512;17;3;3
32630;Company tax cuts to benefit workers, economy, Arthur Sinodinos says;ABC Online;economy;20.03.2016 1:40;0;-0.0521286035142687;335;1;1
33153;Kimberley economy hit hard by mining slump as major projects sit idle;ABC Online;economy;20.03.2016 2:20;-0.323424772129743;0.078192905271403;29;2;6
33022;Want to fix the economy? 'Start over,' investor Jim Rogers says;Nikkei Asian Review;economy;20.03.2016 4:05;-0.00977285611909532;-0.0227310302329159;19;3;107
34304;Reader View: Film matters to New Mexico's economy;Santa Fe New Mexican;economy;20.03.2016 6:00;-0.110485434560398;0.00573414638656956;3;1;5
32591;Immigration, holidays and the economy what Britons really think ...;The Guardian;economy;20.03.2016 7:01;0.0975347222222225;-0.298788957330715;62;2;3
32716;Budget 2016: Slowing economy, jobs among Singaporeans' top ...;Channel News Asia;economy;20.03.2016 7:40;0;-0.0971617847974788;65;2;7
32645;Iran's leaders offer different economic visions for coming year;Reuters;economy;20.03.2016 8:00;0.135416666666667;-0.195655948031232;129;7;18
32551;Chinese economy under pressure but data shows activity pickup ...;CNBC;economy;20.03.2016 9:00;-0.0416666666666667;-0.0901026836979068;24;2;3
32581;Will China's five-year plan reinvigorate its economy?;Aljazeera.com;economy;20.03.2016 9:20;0;0.0260643017571343;39;3;3
34195;George Osborne's austerity budgets show ever-diminishing returns;The Guardian;economy;20.03.2016 9:40;0.0395906140508094;0.0584998772771239;108;2;2
32613;Cuba's DIY economy raises hope;BBC News;economy;20.03.2016 10:00;0.0978279740156158;0.104257207028537;37;1;12
32704;It's the economy, stupid: Sanders and Trump push similar message;Mashable;economy;20.03.2016 10:15;-0.0691748238161833;-0.115928254187871;131;8;56
32920;RECLAIM Act would help offset declining coal economy;Bristol Herald Courier (press release) (blog);economy;20.03.2016 10:36;0.139948217109837;0.0307385559985217;2;1;5
32640;China says economy improving, capital outflows cooling;Reuters UK;economy;20.03.2016 11:00;0.472455591261534;-0.0316469813340359;4;1;13
32849;China bank governor warns over corporate debt;Financial Times;economy;20.03.2016 11:40;0.330718913883074;-0.0131830177128956;52;2;756
32674;Is the on-demand economy dying?;CNET;economy;20.03.2016 12:20;0;0.0376881425721005;86;16;77
32628;As elections near, Congo seeks to diversify its economy beyond oil;EurActiv;economy;20.03.2016 13:00;-0.0753778361444409;-0.00799502686333539;6;1;1
32718;To make economy more efficient, interest rates have to come down ...;The Indian Express;economy;20.03.2016 13:40;-0.102739990664873;-0.167489203091346;47;1;2
33505;Economic Collapse: Growing Trend Should Terrify Americans ...;Profit Confidential;economy;20.03.2016 14:00;-0.0535449670096406;-0.139484832575153;33;3;1
33781;China's Economic Planning Dilemma;The Diplomat;economy;20.03.2016 14:00;0;0.0874647485381517;24;1;4
32739;Partnering with MSPs Will Keep Your Gig Economy Boom From ...;Business 2 Community;economy;20.03.2016 14:20;-0.151525804549735;0.0276041666666666;8;1;9
32595;Kazakhstan diversifies economy to survive oil and gas slump;euronews;economy;20.03.2016 18:40;-0.125;-0.0255155181539914;17;2;3
32644;Iran's Supreme Leader Says Sanctions Still Affecting Country's ...;Wall Street Journal;economy;20.03.2016 20:00;0.292523341026578;0.149653507869126;20;4;6
32806;Economy on verge of recession  Ekpo;Vanguard;economy;20.03.2016 20:20;0.0510310363079829;0;103;1;1
35285;What do Bernie Sanders and Donald Trump have in common? This ...;Mashable;economy;21.03.2016 0:00;-0.328798121262051;-0.115928254187871;135;8;386
32656;IMF Chief Says Vietnam's Economy Is at Risk Without Reforms;Bloomberg;economy;21.03.2016 0:00;-0.118585412256314;0.0722846761406725;71;3;91
32830;Economy: Tough choices face CBN policy committee today Analysts;Vanguard;economy;21.03.2016 0:40;-0.2109375;-0.0266500895444513;42;1;1
33595;What does the green economy think of the Paris Agreement 100 ...;Business Green;economy;21.03.2016 1:20;-0.0329403922934207;0.264613180768448;7;3;17
33935;Brexit Could Blow 100bn Hole In Economy - CBI;Sky News;economy;21.03.2016 2:58;-0.0908435795274383;-0.241899071118801;185;3;19
32741;How to Measure the Chinese Economy With Salvatore Babones ...;Foreign Affairs (subscription);economy;21.03.2016 4:40;-0.125;-0.0352357155459882;14;1;52
32868;Females are more pessimistic than males about economy ...;Sydney Morning Herald;economy;21.03.2016 5:00;0.318198051533946;0.354668275020739;15;1;2
32940;Honeymoon is over? Economy has stopped working! NLC, TUC tells ...;NAIJ.COM;economy;21.03.2016 6:00;0.276699295264733;-0.122747563257746;122;1;1
33314;Nigeria: National Assembly Hosts Roundtable Today On the Economy;AllAfrica.com;economy;21.03.2016 6:40;0.0833333333333333;0.0810226520109586;3;1;6
32693;Sharing economy gets shot in arm from 1000 tax-free allowances;The Guardian;economy;21.03.2016 7:00;-0.0922330984215778;0.0242173665316712;20;4;28
32575;CBI chief says Brexit would leave economy weaker 15 years on;Financial Times;economy;21.03.2016 8:00;0;-0.359784717718038;28;4;69
32662;How The Big Cut In PPF Interest Rate Will Impact Indian Economy;NDTV;economy;21.03.2016 8:00;0.0475172527033937;-0.237293747247244;106;7;48
32717;Growth prospects positive for Indian economy as reforms gain ...;Economic Times;economy;21.03.2016 9:02;-0.121527777777778;-0.0378105709384472;10;1;1
35152;Lockhart Says Economy Supports Fed Rate Hike As Soon As April;Bloomberg;economy;21.03.2016 10:00;-0.188444590361102;0.10418669679216;18;1;22
32701;Opinion: These homebuilding trends are having a major impact on ...;MarketWatch;economy;21.03.2016 10:00;-0.167996000696445;0.0820088750886415;92;7;40
35336;What AccorHotels' Entry Into the Sharing Economy Means for the ...;Skift;economy;21.03.2016 12:00;-0.0395284707521047;0.0139754248593737;14;1;474
35031;UK digital economy now driving more growth than financial or retail ...;The Drum;economy;21.03.2016 12:20;-0.16583123951777;-0.295277777777778;13;3;69
35018;Indian economy to grow 7.7% in 2016-17: ICRA;Times of India;economy;21.03.2016 12:22;0;-0.111042039768547;34;1;7
35020;Norway's economy down on lower oil prices;UPI.com;economy;21.03.2016 12:49;-0.0908492730696658;-0.195433989992643;6;1;6
35023;The High Cost Of High Fuel Economy;Gas 2.0;economy;21.03.2016 13:20;0.0661437827766148;0.214939889871651;1;1;2
34993;App For Blue-Collar Jobs Offers A Twist On The Gig Economy;Forbes;economy;21.03.2016 13:38;-0.0811898816047911;0.0305365609363505;24;9;36
35094;Ukrainian politician says economy thrown 20 years back by ...;TASS;economy;21.03.2016 14:04;0;-0.140335349846953;5;1;1
35093;Slump in US Home Sales Sparks Fresh Worries About the Economy;TIME;economy;21.03.2016 14:39;0.100503781525921;0.188966187739224;18;4;3
35113;John Gray: Freight trains help move Pennsylvania's economy;Allentown Morning Call;economy;21.03.2016 14:43;0.0294627825494394;0.185314133635295;19;1;20
35110;How robots will reshape the U.S. economy;TechCrunch;economy;21.03.2016 15:01;0;-0.0625543242171224;162;26;281
35126;Health insurance gains due to Obama's law, not economy;Yahoo News;economy;21.03.2016 15:20;0.0833333333333333;-0.0177191098291608;32;1;3
35214;U.S. Home Resales Tumble In Potentially Troubling Sign For U.S. ...;Huffington Post;economy;21.03.2016 15:20;0.114267240777113;0.197759963026368;123;5;7
35118;Essential Career Advice For The Freelance Economy;Forbes;economy;21.03.2016 15:25;0.0472455591261534;-0.220630652030457;36;5;812
35186;Understanding the economic squeeze on millennials;Chicago Tribune;economy;21.03.2016 18:02;0.0903674601287197;-0.256515467434022;21;3;1
35177;The Economic Errors Of The Donald And Bernie: This Is Not A Zero ...;Forbes;economy;21.03.2016 18:13;-0.10400628679223;0.158470620761944;53;1;5
35193;How a slowing economy could accelerate public cloud growth;Network World;economy;21.03.2016 19:00;-0.316840277777778;-0.18324998872769;8;2;32
35199;Almost everyone is doing the API economy wrong;TechCrunch;economy;21.03.2016 20:01;-0.132582521472478;0.327768093619815;208;35;522
35215;Stop fracking? Shatter the economy;The Hill (blog);economy;21.03.2016 21:01;-0.167705098312484;0.0651607543928359;64;2;90
35223;Growth in Tourism Jobs Set to Boost World Economy;Fox Business;economy;21.03.2016 21:41;-0.0933333333333333;-0.0695048046856915;7;3;23
35260;Why Sanders Trails Clinton Among Minority Voters;New York Times;economy;21.03.2016 23:20;-0.0944911182523068;0.236184680123415;320;2;230
35242;Bond Guru Says Trump Nomination Could Bring Down World ...;Fortune;economy;21.03.2016 23:52;0.00115740740740733;-0.149869735103523;12;3;46
35250;Law Society points to 25.7bn contribution of legal sector;Financial Times;economy;22.03.2016 0:01;0.125;-0.00592224212098923;3;2;13
35252;Hong Kong competition watchdog prepares to bite;Financial Times;economy;22.03.2016 0:01;0.0167328021905125;-0.12956687232762;9;1;28
35251;EU referendum: Moody's predicts 'small' UK economic hit from EU exit;BBC News;economy;22.03.2016 0:18;-0.0282666885541653;0.0188596827836068;32;2;15
35262;Millions more Russians living in poverty as economic crisis bites;The Guardian;economy;22.03.2016 1:09;-0.379473319220205;-0.195482263178508;94;7;23
35277;Hillary Clinton Is Bad for Stocks and the Economy;Town Hall;economy;22.03.2016 4:08;-0.0797760770975057;0.0050322271914817;50;5;12
35306;As a frontier economy booms, Cambodia's capital rises;Nikkei Asian Review;economy;22.03.2016 5:40;-0.132582521472478;-0.0847089807106866;89;2;51
35312;Rwanda: New Building Council Tipped to Breathe Fresh Air Into ...;AllAfrica.com;economy;22.03.2016 6:46;-0.217406589136576;-0.0799502686333539;13;2;1
35398;Has Obamacare worked? Experts say yes;The Boston Globe;economy;22.03.2016 7:00;0.153093108923949;-0.125325850948888;160;4;127
35325;How China's Anti-Corruption Campaign Is Putting Pressure On A ...;International Business Times;economy;22.03.2016 8:05;-0.118585412256314;-0.186794162592796;18;1;8
35328;DigiByte Gaming Adds CS:GO, League of Legends - Creates ...;CoinDesk;economy;22.03.2016 8:45;0;0.0701676749234765;26;5;20
35333;On South Africa's economy: worse is coming says economist;BusinessTech;economy;22.03.2016 9:13;0.022787037037037;0.132232679939282;90;1;1
35339;Yes, Trump's biggest asset is racism: Why bigotry (not the economy ...;Salon;economy;22.03.2016 9:59;-0.113066754216661;-0.0694577978614402;353;5;8
35348;Revolutionary Guards look to play bigger role in Iran's economy;Reuters;economy;22.03.2016 10:17;0.0106141264056578;0.0496135075216501;28;2;9
